Term,Date,Value
HomeAway,4/1/2019,158.8314949043748
HomeAway,5/1/2019,174.4942314266601
HomeAway,6/1/2019,186.08473821474533
HomeAway,7/1/2019,178.3198585446552
HomeAway,8/1/2019,142.69534005689457
HomeAway,9/1/2019,113.9582341712416
HomeAway,10/1/2019,104.46072073719722
HomeAway,11/1/2019,92.9166745147759
HomeAway,12/1/2019,100.65630971258084
HomeAway,1/1/2020,147.85421287501384
HomeAway,2/1/2020,132.4791461082828
HomeAway,3/1/2020,97.3190791259953
HomeAway,4/1/2020,61.38741304332122
HomeAway,5/1/2020,148.32910409873574
HomeAway,6/1/2020,201.28976648696772
HomeAway,7/1/2020,130.8528284199846
HomeAway,8/1/2020,89.20842090506483
HomeAway,9/1/2020,65.36118555857242
HomeAway,10/1/2020,53.27759770609322
HomeAway,11/1/2020,43.9834949316153
HomeAway,12/1/2020,45.33958740620071
HomeAway,1/1/2021,61.43635119785406
HomeAway,2/1/2021,59.2573928005843
HomeAway,3/1/2021,62.26354862790282
HomeAway,4/1/2021,51.14140616536513
HomeAway,5/1/2021,51.47366726528209
HomeAway,6/1/2021,50.11280173965818
HomeAway,7/1/2021,42.12374037829059
HomeAway,8/1/2021,30.675646673443815
HomeAway,9/1/2021,27.468706795714706
HomeAway,10/1/2021,24.78181523230738
HomeAway,11/1/2021,22.098338865505486
HomeAway,12/1/2021,20.594954460687056
HomeAway,1/1/2022,30.316800740306114
HomeAway,2/1/2022,29.137339141850607
HomeAway,3/1/2022,26.99840795674195
HomeAway,4/1/2022,21.215648929964534
HomeAway,5/1/2022,24.120735116807513
HomeAway,6/1/2022,23.196906070695995
HomeAway,7/1/2022,24.743720733627264
HomeAway,8/1/2022,20.57913189644214
HomeAway,9/1/2022,15.848000183822295
HomeAway,10/1/2022,14.488767189792881
HomeAway,11/1/2022,14.342615507291539
HomeAway,12/1/2022,13.726089082489354
HomeAway,1/1/2023,16.97512814286638
HomeAway,2/1/2023,15.846974334285482
HomeAway,3/1/2023,15.091301136906532
HomeAway,4/1/2023,13.27644311868057
HomeAway,5/1/2023,14.344181852114714
HomeAway,6/1/2023,14.655124690723266
HomeAway,7/1/2023,15.58365479251799
HomeAway,8/1/2023,11.502651752310586
HomeAway,9/1/2023,10.231776633858146
HomeAway,10/1/2023,10.16854815219194
HomeAway,11/1/2023,8.790753570141812
HomeAway,12/1/2023,8.479265444052762
HomeAway,1/1/2024,9.551315688097388
HomeAway,2/1/2024,10.706208679849212
HomeAway,3/1/2024,10.30530953455566
HomeAway,4/1/2024,9.276563580049103
HomeAway,5/1/2024,9.292288222642934
HomeAway,6/1/2024,10.022483479221474
HomeAway,7/1/2024,8.439238692974905
HomeAway,8/1/2024,8.534644170677371
Short-term rentals,1/1/2010,1.6775735897148536
Short-term rentals,2/1/2010,0
Short-term rentals,3/1/2010,1.8781752956766373
Short-term rentals,4/1/2010,2.4265979282653456
Short-term rentals,5/1/2010,1.8772784521017936
Short-term rentals,6/1/2010,1.5324179788458485
Short-term rentals,7/1/2010,2.360902865435172
Short-term rentals,8/1/2010,1.3999785574171575
Short-term rentals,9/1/2010,1.4540879988360669
Short-term rentals,10/1/2010,1.7395474451988968
Short-term rentals,11/1/2010,1.2759027256508544
Short-term rentals,12/1/2010,1.9358540796844792
Short-term rentals,1/1/2011,1.758166048476908
Short-term rentals,2/1/2011,1.5266218380201553
Short-term rentals,3/1/2011,1.877552697502844
Short-term rentals,4/1/2011,1.7465626925603934
Short-term rentals,5/1/2011,1.856141603656454
Short-term rentals,6/1/2011,2.003182441901509
Short-term rentals,7/1/2011,1.401227503523375
Short-term rentals,8/1/2011,1.9933519706114553
Short-term rentals,9/1/2011,1.5879497305502615
Short-term rentals,10/1/2011,1.0205678294245584
Short-term rentals,11/1/2011,0.9894331107001721
Short-term rentals,12/1/2011,1.0375269872874033
Short-term rentals,1/1/2012,1.6031593675680238
Short-term rentals,2/1/2012,1.3951667981250926
Short-term rentals,3/1/2012,1.6574038663956094
Short-term rentals,4/1/2012,1.1739163055695463
Short-term rentals,5/1/2012,1.6113210732983516
Short-term rentals,6/1/2012,1.9673307838217926
Short-term rentals,7/1/2012,1.2791905690028658
Short-term rentals,8/1/2012,1.9510236292814522
Short-term rentals,9/1/2012,1.1763999225031123
Short-term rentals,10/1/2012,0.933297585301291
Short-term rentals,11/1/2012,1.0086519930642879
Short-term rentals,12/1/2012,0.7366743120818506
Short-term rentals,1/1/2013,1.0745857637697673
Short-term rentals,2/1/2013,1.1072424957971936
Short-term rentals,3/1/2013,1.2458168214537257
Short-term rentals,4/1/2013,1.5325312333965242
Short-term rentals,5/1/2013,1.8190282801377622
Short-term rentals,6/1/2013,1.1851512792239873
Short-term rentals,7/1/2013,0.684022479511328
Short-term rentals,8/1/2013,1.1137869179560884
Short-term rentals,9/1/2013,1.014173999795806
Short-term rentals,10/1/2013,0.9678854312232847
